DATE,DPRIME,DTWEXBGS,GVZCLS,HQMCB10YRP,HQMCB10YR,OVXCLS,STLFSI4,T5YIE,T10Y2Y,TB3MS,VIXCLS,AAA,DEXUSEU,SP500
3/24/2017,4,114.6371,12.06,3.64,3.77,30.99,-0.259,1.73,1.14,0.74,12.96,4.01,1.0806,2343.98
3/27/2017,4,114.235,12.51,3.64,3.77,30.78,-0.259,1.75,1.11,0.74,12.5,4.01,1.0882,2341.59
3/28/2017,4,114.4191,12.35,3.64,3.77,29.92,-0.259,1.73,1.12,0.74,11.53,4.01,1.0852,2358.57
3/29/2017,4,114.7162,11.65,3.64,3.77,28.54,-0.259,1.8,1.13,0.74,11.42,4.01,1.0756,2361.13
3/30/2017,4,114.5239,12.09,3.64,3.77,27.82,-0.259,1.81,1.14,0.74,11.54,4.01,1.0726,2368.06
3/31/2017,4,114.7934,12.41,3.64,3.77,27.59,-0.4536,1.77,1.13,0.74,12.37,4.01,1.0698,2362.72
04-03-2017,4,114.8728,12.61,3.46,3.58,26.89,-0.4536,1.73,1.11,0.8,12.38,3.87,1.0655,2358.84
04-04-2017,4,115.0032,12.41,3.46,3.58,27.97,-0.4536,1.77,1.11,0.8,11.79,3.87,1.0664,2360.16
04-05-2017,4,114.9488,13.23,3.46,3.58,27.73,-0.4536,1.77,1.1,0.8,12.89,3.87,1.0661,2352.95
04-06-2017,4,115.0175,12.85,3.46,3.58,26.79,-0.4536,1.71,1.1,0.8,12.39,3.87,1.0651,2357.49
04-07-2017,4,115.0537,13.45,3.46,3.58,27.46,-0.4219,1.7,1.09,0.8,12.87,3.87,1.0616,2355.54
04-10-2017,4,115.109,13.75,3.46,3.58,26.71,-0.4219,1.69,1.08,0.8,14.05,3.87,1.0606,2357.16
04-11-2017,4,115.0082,15.2,3.46,3.58,27.27,-0.4219,1.7,1.08,0.8,15.07,3.87,1.0614,2353.78
04-12-2017,4,114.9154,16.08,3.46,3.58,26.92,-0.4219,1.69,1.04,0.8,15.77,3.87,1.0611,2344.93
4/13/2017,4,114.5051,16.2,3.46,3.58,26.02,-0.4219,1.74,1.03,0.8,15.96,3.87,1.063,2328.95
4/17/2017,4,114.3278,16.2,3.46,3.58,25.8,-0.2932,1.69,1.05,0.8,14.66,3.87,1.066,2349.01
4/18/2017,4,114.2576,15.67,3.46,3.58,26.88,-0.2932,1.65,1,0.8,14.42,3.87,1.0706,2342.19
4/19/2017,4,114.7928,14.5,3.46,3.58,29.81,-0.2932,1.66,1.02,0.8,14.93,3.87,1.0707,2338.17
4/20/2017,4,114.6212,14.54,3.46,3.58,27.96,-0.2932,1.82,1.03,0.8,14.15,3.87,1.0758,2355.84
4/21/2017,4,114.8133,15.31,3.46,3.58,30.06,-0.2857,1.79,1.04,0.8,14.63,3.87,1.0694,2348.69
4/24/2017,4,114.3666,12.29,3.46,3.58,29.88,-0.2857,1.81,1.03,0.8,10.84,3.87,1.0846,2374.15
4/25/2017,4,114.5124,12.45,3.46,3.58,29.39,-0.2857,1.85,1.06,0.8,10.76,3.87,1.0941,2388.61
4/26/2017,4,114.9491,12.02,3.46,3.58,29.32,-0.2857,1.83,1.04,0.8,10.85,3.87,1.0872,2387.45
4/27/2017,4,114.996,11.53,3.46,3.58,29.88,-0.2857,1.81,1.05,0.8,10.36,3.87,1.0864,2388.77
4/28/2017,4,114.7892,11.6,3.46,3.58,28.55,-0.6467,1.81,1.01,0.8,10.82,3.87,1.0895,2384.2
05-01-2017,4,114.5934,12.35,3.45,3.57,29.42,-0.6467,1.8,1.05,0.89,10.11,3.85,1.0912,2388.33
05-02-2017,4,114.6807,12.38,3.45,3.57,32.23,-0.6467,1.77,1.02,0.89,10.59,3.85,1.091,2391.17
05-03-2017,4,114.665,12.54,3.45,3.57,32.8,-0.6467,1.76,1.03,0.89,10.68,3.85,1.092,2388.13
05-04-2017,4,114.9093,12.41,3.45,3.57,34.67,-0.6467,1.72,1.04,0.89,10.46,3.85,1.0967,2389.52
05-05-2017,4,114.7743,12.01,3.45,3.57,33.83,-0.5583,1.75,1.04,0.89,10.57,3.85,1.0996,2399.29
05-08-2017,4,115.0911,11.95,3.45,3.57,33.85,-0.5583,1.75,1.06,0.89,9.77,3.85,1.0928,2399.38
05-09-2017,4,115.3947,12.1,3.45,3.57,34.21,-0.5583,1.74,1.05,0.89,9.96,3.85,1.0875,2396.92
05-10-2017,4,115.1157,11.2,3.45,3.57,34.02,-0.5583,1.78,1.06,0.89,10.21,3.85,1.0873,2399.63
05-11-2017,4,115.068,11.24,3.45,3.57,33.72,-0.5583,1.82,1.04,0.89,10.6,3.85,1.0869,2394.44
05-12-2017,4,114.749,11.13,3.45,3.57,33.72,-0.6668,1.75,1.04,0.89,10.4,3.85,1.0926,2390.9
5/15/2017,4,114.3515,11.28,3.45,3.57,33.1,-0.6668,1.74,1.03,0.89,10.42,3.85,1.0979,2402.32
5/16/2017,4,113.9936,11.19,3.45,3.57,33.44,-0.6668,1.74,1.04,0.89,10.65,3.85,1.1072,2400.67
5/17/2017,4,113.7523,13.03,3.45,3.57,33.9,-0.6668,1.7,0.96,0.89,15.59,3.85,1.1134,2357.03
5/18/2017,4,114.2707,12.95,3.45,3.57,32.8,-0.6668,1.72,0.96,0.89,14.66,3.85,1.113,2365.72
5/19/2017,4,113.7023,12.04,3.45,3.57,29.76,-0.4934,1.75,0.95,0.89,12.04,3.85,1.119,2381.73
5/22/2017,4,113.5465,12.32,3.45,3.57,30.59,-0.4934,1.75,0.96,0.89,10.93,3.85,1.1236,2394.02
5/23/2017,4,113.6883,11.89,3.45,3.57,31.77,-0.4934,1.77,0.98,0.89,10.72,3.85,1.1198,2398.42
5/24/2017,4,113.6767,11.75,3.45,3.57,30.94,-0.4934,1.73,0.97,0.89,10.02,3.85,1.1175,2404.39
5/25/2017,4,113.3737,11.2,3.45,3.57,33.03,-0.4934,1.7,0.95,0.89,9.99,3.85,1.1218,2415.07
5/26/2017,4,113.4851,11.59,3.45,3.57,30.04,-0.6971,1.73,0.95,0.89,9.81,3.85,1.117,2415.82
5/30/2017,4,113.5569,11.62,3.45,3.57,30.3,-0.6971,1.73,0.93,0.89,10.38,3.85,1.1183,2412.91
5/31/2017,4,113.2973,11.82,3.45,3.57,32.29,-0.6971,1.72,0.93,0.89,10.41,3.85,1.1236,2411.8
06-01-2017,4,113.3032,11.81,3.31,3.42,31.19,-0.6971,1.73,0.93,0.98,9.89,3.68,1.1214,2430.06
06-02-2017,4,113.1926,12.09,3.31,3.42,32.47,-0.6529,1.72,0.87,0.98,9.75,3.68,1.127,2439.07
06-05-2017,4,112.9772,12.44,3.31,3.42,33.71,-0.6529,1.72,0.86,0.98,10.07,3.68,1.125,2436.1
06-06-2017,4,112.7111,13.23,3.31,3.42,32.12,-0.6529,1.71,0.84,0.98,10.45,3.68,1.1266,2429.33
06-07-2017,4,112.8208,13.16,3.31,3.42,34.23,-0.6529,1.69,0.86,0.98,10.39,3.68,1.1236,2433.14
06-08-2017,4,112.8366,12.62,3.31,3.42,33.84,-0.6529,1.69,0.86,0.98,10.16,3.68,1.1217,2433.79
06-09-2017,4,112.9572,12.5,3.31,3.42,32.59,-0.7526,1.68,0.86,0.98,10.7,3.68,1.119,2431.77
06-12-2017,4,112.9847,12.41,3.31,3.42,33.95,-0.7526,1.67,0.86,0.98,11.46,3.68,1.1204,2429.39
6/13/2017,4,112.6278,12.16,3.31,3.42,32.34,-0.7526,1.67,0.83,0.98,10.42,3.68,1.1194,2440.35
6/14/2017,4,112.0743,11.5,3.31,3.42,32.02,-0.7526,1.59,0.8,0.98,10.64,3.68,1.1277,2437.92
6/15/2017,4.25,112.8715,11.03,3.31,3.42,31.9,-0.7526,1.56,0.81,0.98,10.9,3.68,1.1152,2432.46
6/16/2017,4.25,112.6162,10.16,3.31,3.42,27.93,-0.7522,1.56,0.84,0.98,10.38,3.68,1.1194,2433.15
6/19/2017,4.25,112.7581,10.69,3.31,3.42,30.34,-0.7522,1.56,0.83,0.98,10.37,3.68,1.116,2453.46
6/20/2017,4.25,113.2703,11.14,3.31,3.42,32.49,-0.7522,1.54,0.8,0.98,10.86,3.68,1.1124,2437.03
6/21/2017,4.25,113.3335,11.25,3.31,3.42,33.32,-0.7522,1.54,0.8,0.98,10.75,3.68,1.1143,2435.61
6/22/2017,4.25,113.166,11.24,3.31,3.42,32.65,-0.7522,1.57,0.81,0.98,10.48,3.68,1.1148,2434.5
6/23/2017,4.25,112.8673,10.86,3.31,3.42,31.92,-0.5221,1.59,0.81,0.98,10.02,3.68,1.1196,2438.3
6/26/2017,4.25,112.7641,11.05,3.31,3.42,31.77,-0.5221,1.61,0.78,0.98,9.9,3.68,1.1196,2439.07
6/27/2017,4.25,112.551,11.96,3.31,3.42,32.28,-0.5221,1.62,0.83,0.98,11.06,3.68,1.13,2419.38
6/28/2017,4.25,112.076,11.38,3.31,3.42,30.8,-0.5221,1.65,0.88,0.98,10.03,3.68,1.1364,2440.69
6/29/2017,4.25,111.9996,11.21,3.31,3.42,30.46,-0.5221,1.62,0.89,0.98,11.44,3.68,1.142,2419.7
6/30/2017,4.25,111.9911,11,3.31,3.42,28.7,-0.6177,1.63,0.93,0.98,11.18,3.68,1.1411,2423.41
07-03-2017,4.25,112.4282,11.93,3.38,3.49,30.26,-0.6177,1.66,0.94,1.07,11.22,3.7,1.1367,2429.01
07-05-2017,4.25,112.6549,11.88,3.38,3.49,32.61,-0.6177,1.65,0.92,1.07,11.07,3.7,1.1336,2432.54
07-06-2017,4.25,112.4215,11.72,3.38,3.49,32.82,-0.6177,1.66,0.97,1.07,12.54,3.7,1.1409,2409.75
07-07-2017,4.25,112.3148,12.54,3.38,3.49,33.17,-0.6704,1.63,0.99,1.07,11.19,3.7,1.1396,2425.18
07-10-2017,4.25,112.1597,12.22,3.38,3.49,33.23,-0.6704,1.6,0.98,1.07,11.11,3.7,1.1396,2427.43
07-11-2017,4.25,112.1445,12.3,3.38,3.49,33.61,-0.6704,1.61,1,1.07,10.89,3.7,1.143,2425.53
07-12-2017,4.25,111.5911,11.56,3.38,3.49,32.48,-0.6704,1.63,0.98,1.07,10.3,3.7,1.1411,2443.25
7/13/2017,4.25,111.5371,11.29,3.38,3.49,31.76,-0.6704,1.64,0.98,1.07,9.9,3.7,1.1385,2447.83
7/14/2017,4.25,110.9084,11.11,3.38,3.49,30.28,-0.6085,1.62,0.98,1.07,9.51,3.7,1.1452,2459.27
7/17/2017,4.25,110.9313,11.08,3.38,3.49,30.61,-0.6085,1.64,0.95,1.07,9.82,3.7,1.147,2459.14
7/18/2017,4.25,110.4367,11.14,3.38,3.49,29.96,-0.6085,1.62,0.91,1.07,9.89,3.7,1.1578,2460.61
7/19/2017,4.25,110.4348,11.08,3.38,3.49,29.55,-0.6085,1.65,0.9,1.07,9.79,3.7,1.1518,2473.83
7/20/2017,4.25,110.2523,10.85,3.38,3.49,29.25,-0.6085,1.62,0.9,1.07,9.58,3.7,1.1634,2473.45
7/21/2017,4.25,110.1921,11.22,3.38,3.49,29.25,-0.7106,1.62,0.88,1.07,9.36,3.7,1.1655,2472.54
7/24/2017,4.25,110.2017,11.8,3.38,3.49,29.24,-0.7106,1.62,0.89,1.07,9.43,3.7,1.1642,2469.91
7/25/2017,4.25,110.2849,12.07,3.38,3.49,29.18,-0.7106,1.67,0.93,1.07,9.43,3.7,1.1656,2477.13
7/26/2017,4.25,110.3823,11.63,3.38,3.49,29.44,-0.7106,1.66,0.93,1.07,9.6,3.7,1.1632,2477.83
7/27/2017,4.25,110.2172,11.24,3.38,3.49,29.81,-0.7106,1.68,0.96,1.07,10.11,3.7,1.1656,2475.42
7/28/2017,4.25,109.9215,11.44,3.38,3.49,29.86,-0.7701,1.68,0.96,1.07,10.29,3.7,1.1754,2472.1
7/31/2017,4.25,109.8197,11.61,3.38,3.49,30.84,-0.7701,1.67,0.96,1.07,10.26,3.7,1.1826,2470.3
08-01-2017,4.25,109.8514,11.28,3.28,3.39,30.54,-0.7701,1.62,0.92,1.01,10.09,3.63,1.1799,2476.35
08-02-2017,4.25,109.7524,11.24,3.28,3.39,30.43,-0.7701,1.63,0.91,1.01,10.28,3.63,1.1861,2477.57
08-03-2017,4.25,109.8353,11.31,3.28,3.39,29.65,-0.7701,1.62,0.9,1.01,10.44,3.63,1.188,2472.16
08-04-2017,4.25,110.2825,10.87,3.28,3.39,28.53,-0.6567,1.65,0.91,1.01,10.03,3.63,1.1754,2476.83
08-07-2017,4.25,110.3748,10.73,3.28,3.39,28.73,-0.6567,1.65,0.9,1.01,9.93,3.63,1.1788,2480.91
08-08-2017,4.25,110.3975,11.1,3.28,3.39,29.44,-0.6567,1.69,0.93,1.01,10.96,3.63,1.1724,2474.92
08-09-2017,4.25,110.3687,12.31,3.28,3.39,29.06,-0.6567,1.7,0.91,1.01,11.11,3.63,1.1748,2474.02
08-10-2017,4.25,110.1902,13.43,3.28,3.39,29.27,-0.6567,1.68,0.87,1.01,16.04,3.63,1.1751,2438.21
08-11-2017,4.25,110.044,13.45,3.28,3.39,28.41,-0.5063,1.64,0.89,1.01,15.51,3.63,1.1811,2441.32
8/14/2017,4.25,110.0966,12.11,3.28,3.39,29.16,-0.5063,1.59,0.89,1.01,12.33,3.63,1.1786,2465.84
8/15/2017,4.25,110.4859,12.2,3.28,3.39,29.31,-0.5063,1.63,0.92,1.01,12.04,3.63,1.1736,2464.61
8/16/2017,4.25,110.4405,12.58,3.28,3.39,29.18,-0.5063,1.62,0.9,1.01,11.74,3.63,1.1703,2468.11
8/17/2017,4.25,110.1686,13.34,3.28,3.39,29.31,-0.5063,1.61,0.87,1.01,15.55,3.63,1.1736,2430.01
8/18/2017,4.25,110.0421,12.12,3.28,3.39,27.53,-0.4846,1.61,0.86,1.01,14.26,3.63,1.1748,2425.55
8/21/2017,4.25,109.7363,13.01,3.28,3.39,28.77,-0.4846,1.59,0.86,1.01,13.19,3.63,1.1814,2428.37
8/22/2017,4.25,109.8396,12.49,3.28,3.39,27.97,-0.4846,1.61,0.89,1.01,11.35,3.63,1.1762,2452.51
8/23/2017,4.25,109.8105,12.68,3.28,3.39,27.8,-0.4846,1.58,0.85,1.01,12.25,3.63,1.1802,2444.04
8/24/2017,4.25,109.7534,12.76,3.28,3.39,28.37,-0.4846,1.6,0.86,1.01,12.23,3.63,1.1801,2438.97
8/25/2017,4.25,109.3427,12.63,3.28,3.39,28.88,-0.5039,1.57,0.82,1.01,11.28,3.63,1.1874,2443.05
8/28/2017,4.25,109.1831,14.2,3.28,3.39,30.39,-0.5039,1.56,0.83,1.01,11.32,3.63,1.1973,2444.24
8/29/2017,4.25,109.0964,13.5,3.28,3.39,30.49,-0.5039,1.54,0.8,1.01,11.7,3.63,1.2025,2446.3
8/30/2017,4.25,109.4067,12.78,3.28,3.39,29.78,-0.5039,1.57,0.82,1.01,11.22,3.63,1.1927,2457.59
8/31/2017,4.25,109.3698,13.26,3.28,3.39,29.1,-0.5039,1.58,0.79,1.01,10.59,3.63,1.1894,2471.65
09-01-2017,4.25,109.0514,12.73,3.29,3.4,28.97,-0.5499,1.63,0.81,1.03,10.13,3.63,1.1878,2476.55
09-05-2017,4.25,108.8676,14.3,3.29,3.4,29.58,-0.5499,1.58,0.77,1.03,12.23,3.63,1.1911,2457.85
09-06-2017,4.25,108.4908,14.17,3.29,3.4,30.07,-0.5499,1.6,0.8,1.03,11.63,3.63,1.1943,2465.54
09-07-2017,4.25,107.9235,14.49,3.29,3.4,29.73,-0.5499,1.61,0.78,1.03,11.55,3.63,1.2028,2465.1
09-08-2017,4.25,107.8093,13.77,3.29,3.4,29.49,-0.4571,1.63,0.79,1.03,12.12,3.63,1.2041,2461.43
09-11-2017,4.25,108.154,13.28,3.29,3.4,27.73,-0.4571,1.63,0.82,1.03,10.73,3.63,1.1964,2488.11
09-12-2017,4.25,108.3253,11.56,3.29,3.4,27.59,-0.4571,1.67,0.84,1.03,10.58,3.63,1.1968,2496.48
9/13/2017,4.25,108.6638,11.98,3.29,3.4,26.62,-0.4571,1.68,0.85,1.03,10.5,3.63,1.1898,2498.37
9/14/2017,4.25,108.6194,12.19,3.29,3.4,26.09,-0.4571,1.7,0.83,1.03,10.44,3.63,1.1886,2495.62
9/15/2017,4.25,108.3166,12.06,3.29,3.4,26.65,-0.738,1.72,0.81,1.03,10.17,3.63,1.1959,2500.23
9/18/2017,4.25,108.6419,12.69,3.29,3.4,27.53,-0.738,1.74,0.83,1.03,10.15,3.63,1.1938,2503.87
9/19/2017,4.25,108.6163,12.27,3.29,3.4,25.76,-0.738,1.74,0.84,1.03,10.18,3.63,1.198,2506.65
9/20/2017,4.25,108.4351,12.32,3.29,3.4,26.99,-0.738,1.71,0.83,1.03,9.78,3.63,1.1998,2508.24
9/21/2017,4.25,108.9288,12.19,3.29,3.4,26.3,-0.738,1.7,0.82,1.03,9.67,3.63,1.1946,2500.6
9/22/2017,4.25,108.7563,12.37,3.29,3.4,26.39,-0.7732,1.71,0.8,1.03,9.59,3.63,1.1969,2502.22
9/25/2017,4.25,109.3322,13.77,3.29,3.4,26.93,-0.7732,1.72,0.78,1.03,10.21,3.63,1.1852,2496.66
9/26/2017,4.25,109.7787,13.32,3.29,3.4,27.8,-0.7732,1.72,0.79,1.03,10.17,3.63,1.1772,2496.84
9/27/2017,4.25,110.074,12.99,3.29,3.4,27.29,-0.7732,1.74,0.84,1.03,9.87,3.63,1.1747,2507.04
9/28/2017,4.25,110.2438,11.75,3.29,3.4,27.18,-0.7732,1.73,0.86,1.03,9.55,3.63,1.1776,2510.06
9/29/2017,4.25,110.0889,11.77,3.29,3.4,26.83,-0.7114,1.68,0.86,1.03,9.51,3.63,1.1813,2519.36
10-02-2017,4.25,110.3704,11.72,3.35,3.45,27.72,-0.7114,1.73,0.85,1.07,9.45,3.6,1.1745,2529.12
10-03-2017,4.25,110.33,11.38,3.35,3.45,27.95,-0.7114,1.68,0.86,1.07,9.51,3.6,1.1759,2534.58
10-04-2017,4.25,110.2443,11.41,3.35,3.45,27.04,-0.7114,1.73,0.86,1.07,9.63,3.6,1.176,2537.74
10-05-2017,4.25,110.5839,11.4,3.35,3.45,26.45,-0.7114,1.74,0.86,1.07,9.19,3.6,1.1706,2552.07
10-06-2017,4.25,110.7857,11.53,3.35,3.45,27.59,-0.7623,1.78,0.83,1.07,9.65,3.6,1.1732,2549.33
10-10-2017,4.25,110.3053,12.22,3.35,3.45,26.54,-0.7623,1.75,0.84,1.07,10.08,3.6,1.1804,2550.64
10-11-2017,4.25,110.3057,12.13,3.35,3.45,26.43,-0.7623,1.75,0.84,1.07,9.85,3.6,1.1847,2555.24
10-12-2017,4.25,110.3172,11.82,3.35,3.45,25.85,-0.7623,1.79,0.82,1.07,9.91,3.6,1.184,2550.93
10/13/2017,4.25,110.2692,11.76,3.35,3.45,25.73,-0.7112,1.71,0.77,1.07,9.61,3.6,1.1837,2553.17
10/16/2017,4.25,110.5456,12.13,3.35,3.45,26.32,-0.7112,1.66,0.76,1.07,9.91,3.6,1.181,2557.64
10/17/2017,4.25,110.9163,11.64,3.35,3.45,25.87,-0.7112,1.69,0.76,1.07,10.31,3.6,1.1754,2559.36
10/18/2017,4.25,110.7234,11.88,3.35,3.45,26.41,-0.7112,1.69,0.75,1.07,10.07,3.6,1.1775,2561.26
10/19/2017,4.25,110.4598,11.94,3.35,3.45,26.3,-0.7112,1.66,0.75,1.07,10.05,3.6,1.1842,2562.1
10/20/2017,4.25,111.0397,11.49,3.35,3.45,24.51,-0.7817,1.76,0.79,1.07,9.97,3.6,1.177,2575.21
10/23/2017,4.25,111.2157,11.69,3.35,3.45,25.08,-0.7817,1.69,0.8,1.07,11.07,3.6,1.1762,2564.98
10/24/2017,4.25,111.405,11.73,3.35,3.45,25.6,-0.7817,1.73,0.82,1.07,11.16,3.6,1.1766,2569.13
10/25/2017,4.25,111.3932,12.02,3.35,3.45,25.44,-0.7817,1.74,0.83,1.07,11.23,3.6,1.1802,2557.15
10/26/2017,4.25,111.6442,11.62,3.35,3.45,25.22,-0.7817,1.76,0.83,1.07,11.3,3.6,1.17,2560.4
10/27/2017,4.25,112.1516,11.48,3.35,3.45,25.18,-0.8053,1.76,0.83,1.07,9.8,3.6,1.158,2581.07
10/30/2017,4.25,111.9034,11.74,3.35,3.45,25.33,-0.8053,1.77,0.79,1.07,10.5,3.6,1.1626,2572.83
10/31/2017,4.25,111.8078,11.81,3.35,3.45,25.31,-0.8053,1.79,0.78,1.07,10.18,3.6,1.1648,2575.26
11-01-2017,4.25,111.7966,11.8,3.33,3.42,25.65,-0.8053,1.71,0.76,1.23,10.2,3.57,1.1618,2579.36
11-02-2017,4.25,111.5493,10.95,3.33,3.42,25.65,-0.8053,1.79,0.74,1.23,9.93,3.57,1.1672,2579.85
11-03-2017,4.25,111.9402,10.65,3.33,3.42,24.82,-0.7337,1.74,0.71,1.23,9.14,3.57,1.1616,2587.84
11-06-2017,4.25,111.7217,10.94,3.33,3.42,26.85,-0.7337,1.77,0.71,1.23,9.4,3.57,1.16,2591.13
11-07-2017,4.25,111.9466,10.98,3.33,3.42,28.75,-0.7337,1.8,0.69,1.23,9.89,3.57,1.1577,2590.64
11-08-2017,4.25,111.6953,11.32,3.33,3.42,27.99,-0.7337,1.77,0.67,1.23,9.78,3.57,1.1591,2594.38
11-09-2017,4.25,111.5646,11.73,3.33,3.42,28.37,-0.7337,1.8,0.7,1.23,10.5,3.57,1.1648,2584.62
11/13/2017,4.25,111.7854,11.53,3.33,3.42,30.22,-0.7215,1.79,0.7,1.23,11.5,3.57,1.1656,2584.84
11/14/2017,4.25,111.512,11.61,3.33,3.42,30.08,-0.7215,1.79,0.7,1.23,11.59,3.57,1.1764,2578.87
11/15/2017,4.25,111.4834,11.75,3.33,3.42,29.84,-0.7215,1.78,0.65,1.23,13.13,3.57,1.1794,2564.62
11/16/2017,4.25,111.2591,11.02,3.33,3.42,28.42,-0.7215,1.79,0.65,1.23,11.76,3.57,1.1772,2585.64
11/17/2017,4.25,111.0041,10.62,3.33,3.42,26.96,-0.7274,1.75,0.62,1.23,11.43,3.57,1.1799,2578.85
11/20/2017,4.25,111.2622,11.18,3.33,3.42,27.18,-0.7274,1.74,0.6,1.23,10.65,3.57,1.1741,2582.14
11/21/2017,4.25,110.9849,10.84,3.33,3.42,26.64,-0.7274,1.75,0.59,1.23,9.73,3.57,1.1741,2599.03
11/22/2017,4.25,110.5655,10.75,3.33,3.42,26.83,-0.7274,1.75,0.58,1.23,9.88,3.57,1.1789,2597.08
11/24/2017,4.25,110.0278,10.58,3.33,3.42,26.88,-0.8615,1.71,0.59,1.23,9.67,3.57,1.1936,2602.42
11/27/2017,4.25,110.1161,10.72,3.33,3.42,28.36,-0.8615,1.69,0.58,1.23,9.87,3.57,1.1911,2601.42
11/28/2017,4.25,110.304,10.64,3.33,3.42,28.13,-0.8615,1.69,0.59,1.23,10.03,3.57,1.1878,2627.04
11/29/2017,4.25,110.3291,11.02,3.33,3.42,28.02,-0.8615,1.69,0.59,1.23,10.7,3.57,1.1858,2626.07
11/30/2017,4.25,110.4678,11.79,3.33,3.42,25.95,-0.8615,1.73,0.64,1.23,11.28,3.57,1.1898,2647.58
12-01-2017,4.25,110.1441,11.39,3.34,3.42,23.73,-0.8264,1.72,0.59,1.32,11.43,3.51,1.191,2642.22
12-04-2017,4.25,110.3995,11.38,3.34,3.42,23.68,-0.8264,1.76,0.57,1.32,11.68,3.51,1.1848,2639.44
12-05-2017,4.25,110.4928,12.28,3.34,3.42,23.13,-0.8264,1.69,0.53,1.32,11.33,3.51,1.182,2629.57
12-06-2017,4.25,110.8735,11.67,3.34,3.42,23.13,-0.8264,1.74,0.55,1.32,11.02,3.51,1.1788,2629.27
12-07-2017,4.25,111.0205,12.99,3.34,3.42,23.13,-0.8264,1.74,0.57,1.32,10.16,3.51,1.179,2636.98
12-08-2017,4.25,111.2297,11.7,3.34,3.42,23.85,-0.7516,1.71,0.58,1.32,9.58,3.51,1.1761,2651.5
12-11-2017,4.25,111.0852,11.46,3.34,3.42,22.96,-0.7516,1.76,0.57,1.32,9.34,3.51,1.1802,2659.99
12-12-2017,4.25,111.5239,12.14,3.34,3.42,22.84,-0.7516,1.78,0.57,1.32,9.92,3.51,1.1725,2664.11
12/13/2017,4.25,111.2786,10.87,3.34,3.42,23.49,-0.7516,1.74,0.57,1.32,10.18,3.51,1.1762,2662.85
12/14/2017,4.5,111.0922,10.4,3.34,3.42,23,-0.7516,1.76,0.53,1.32,10.49,3.51,1.1778,2652.01
12/15/2017,4.5,111.1312,9.43,3.34,3.42,21.25,-0.6936,1.77,0.51,1.32,9.42,3.51,1.1778,2675.81
12/18/2017,4.5,110.9116,9.93,3.34,3.42,18.43,-0.6936,1.71,0.55,1.32,9.53,3.51,1.1804,2690.16
12/19/2017,4.5,111.1286,10.32,3.34,3.42,18.88,-0.6936,1.74,0.59,1.32,10.03,3.51,1.1822,2681.47
12/20/2017,4.5,110.8392,9.79,3.34,3.42,19.46,-0.6936,1.74,0.62,1.32,9.72,3.51,1.1881,2679.25
12/21/2017,4.5,110.8815,9.64,3.34,3.42,17.86,-0.6936,1.84,0.59,1.32,9.62,3.51,1.1872,2684.57
12/22/2017,4.5,111.1027,10.01,3.34,3.42,19.26,-0.6778,1.82,0.57,1.32,9.9,3.51,1.1839,2683.34
12/26/2017,4.5,110.9789,11.17,3.34,3.42,20.99,-0.6778,1.76,0.55,1.32,10.25,3.51,1.1867,2680.5
12/27/2017,4.5,110.8585,10.73,3.34,3.42,20.64,-0.6778,1.82,0.53,1.32,10.47,3.51,1.1902,2682.62
12/28/2017,4.5,110.5187,10.43,3.34,3.42,20.71,-0.6778,1.86,0.52,1.32,10.18,3.51,1.1952,2687.54
12/29/2017,4.5,110.0817,10.96,3.34,3.42,21.32,-0.5464,1.86,0.51,1.32,11.04,3.51,1.2022,2673.61
01-02-2018,4.5,109.6478,11.96,3.46,3.54,22.73,-0.5464,1.9,0.54,1.41,9.77,3.55,1.205,2695.81
01-03-2018,4.5,109.6785,11.56,3.46,3.54,22.75,-0.5464,1.87,0.5,1.41,9.15,3.55,1.203,2713.06
01-04-2018,4.5,109.4813,11.8,3.46,3.54,22.12,-0.5464,1.92,0.5,1.41,9.22,3.55,1.2064,2723.99
01-05-2018,4.5,109.3529,11.26,3.46,3.54,22.3,-0.6806,1.95,0.51,1.41,9.22,3.55,1.2039,2743.15
01-08-2018,4.5,109.5712,11.19,3.46,3.54,21.9,-0.6806,1.91,0.53,1.41,9.52,3.55,1.1973,2747.71
01-09-2018,4.5,109.9056,10.79,3.46,3.54,22.96,-0.6806,1.95,0.57,1.41,10.08,3.55,1.1922,2751.29
01-10-2018,4.5,109.631,10.79,3.46,3.54,23.52,-0.6806,1.94,0.57,1.41,9.82,3.55,1.1958,2748.23
01-11-2018,4.5,109.4921,10.96,3.46,3.54,23.52,-0.6806,1.89,0.56,1.41,9.88,3.55,1.2035,2767.56
01-12-2018,4.5,108.9044,11.62,3.46,3.54,23.52,-0.7588,1.92,0.56,1.41,10.16,3.55,1.213,2786.24
1/16/2018,4.5,108.3253,12.09,3.46,3.54,26.41,-0.7588,1.94,0.51,1.41,11.66,3.55,1.2244,2776.42
1/17/2018,4.5,108.156,11.77,3.46,3.54,24.78,-0.7588,1.9,0.52,1.41,11.91,3.55,1.2229,2802.56
1/18/2018,4.5,108.0688,12.26,3.46,3.54,24.38,-0.7588,1.99,0.57,1.41,12.22,3.55,1.2238,2798.03
1/19/2018,4.5,107.9487,11.43,3.46,3.54,21.2,-0.6984,2,0.58,1.41,11.27,3.55,1.2238,2810.3
1/22/2018,4.5,108.1102,11.66,3.46,3.54,22.03,-0.6984,2,0.58,1.41,11.03,3.55,1.223,2832.97
