DATE,Actual,Prediction
2021-02-22,3876.5,3891.688918
2021-02-23,3881.37,3870.944892
2021-02-24,3925.43,3935.404331
2021-02-25,3829.34,3840.454839
2021-02-26,3811.15,3824.539738
2021-03-01,3901.82,3916.882773
2021-03-02,3870.29,3866.139358
2021-03-03,3819.72,3805.771797
2021-03-04,3768.47,3773.568922
2021-03-05,3841.94,3840.007578
2021-03-08,3821.35,3835.714824
2021-03-09,3875.44,3874.918474
2021-03-10,3898.81,3897.597794
2021-03-11,3939.34,3948.504842
2021-03-12,3943.34,3927.6575
2021-03-15,3968.94,3957.714601
2021-03-16,3962.71,3973.618746
2021-03-17,3974.12,3990.941906
2021-03-18,3915.46,3909.952144
2021-03-19,3913.1,3902.798936
2021-03-22,3940.59,3927.325279
2021-03-23,3910.52,3919.159018
2021-03-24,3889.14,3879.210919
2021-03-25,3909.52,3905.774699
2021-03-26,3974.54,3988.829302
2021-03-29,3971.09,3978.378672
2021-03-30,3958.55,3940.019663
2021-03-31,3972.89,3969.097721
2021-04-01,4019.87,4002.134147
2021-04-05,4077.91,4083.099687
2021-04-06,4073.94,4082.051384
2021-04-07,4079.95,4090.964417
2021-04-08,4097.17,4108.668578
2021-04-09,4128.8,4115.183278
2021-04-12,4127.99,4117.262483
2021-04-13,4141.59,4142.928505
2021-04-14,4124.66,4107.600518
2021-04-15,4170.42,4153.65328
2021-04-16,4185.47,4184.491592
2021-04-19,4163.26,4154.252637
2021-04-20,4134.94,4119.6695
2021-04-21,4173.42,4175.472202
2021-04-22,4134.98,4123.140586
2021-04-23,4180.17,4161.332464
2021-04-26,4187.62,4172.170953
2021-04-27,4186.72,4203.591395
2021-04-28,4183.18,4174.82181
2021-04-29,4211.47,4230.246672
2021-04-30,4181.17,4172.04326
2021-05-03,4192.66,4196.798754
2021-05-04,4164.66,4160.347904
2021-05-05,4167.59,4174.740198
2021-05-06,4201.62,4184.01695
2021-05-07,4232.6,4253.187723
2021-05-10,4188.43,4169.161695
2021-05-11,4152.1,4141.789125
2021-05-12,4063.04,4083.322213
2021-05-13,4112.5,4120.386702
2021-05-14,4173.85,4178.055228
2021-05-17,4163.29,4180.181687
2021-05-18,4127.83,4129.374463
2021-05-19,4115.68,4135.368907
2021-05-20,4159.12,4144.658718
2021-05-21,4155.86,4155.368433
2021-05-24,4197.05,4189.993798
2021-05-25,4188.13,4177.70645
2021-05-26,4195.99,4203.504408
2021-05-27,4200.88,4196.658054
2021-05-28,4204.11,4203.914179
2021-06-01,4202.04,4204.619667
2021-06-02,4208.12,4188.856798
2021-06-03,4192.85,4198.339572
2021-06-04,4229.89,4241.578166
2021-06-07,4226.52,4209.778475
2021-06-08,4227.26,4222.48643
2021-06-09,4219.55,4223.390703
2021-06-10,4239.18,4221.418784
2021-06-11,4247.44,4260.968149
2021-06-14,4255.15,4268.239128
2021-06-15,4246.59,4242.748857
2021-06-16,4223.7,4213.935999
2021-06-17,4221.86,4236.95519
2021-06-18,4166.45,4149.74311
2021-06-21,4224.79,4219.491228
2021-06-22,4246.44,4255.642933
2021-06-23,4241.84,4256.45793
2021-06-24,4266.49,4260.321482
2021-06-25,4280.7,4288.777869
2021-06-28,4290.61,4279.204483
2021-06-29,4291.8,4311.179697
2021-06-30,4297.5,4298.186828
2021-07-01,4319.94,4307.926028
2021-07-02,4352.34,4335.251005
2021-07-06,4343.54,4348.022291
2021-07-07,4358.13,4350.289869
2021-07-08,4320.82,4304.383185
2021-07-09,4369.55,4384.877657
2021-07-12,4384.63,4403.485157
2021-07-13,4369.21,4374.827231
2021-07-14,4374.3,4393.461844
2021-07-15,4360.03,4346.197221
2021-07-16,4327.16,4328.922714
2021-07-19,4258.49,4257.950484
2021-07-20,4323.06,4332.428976
2021-07-21,4358.69,4376.200637
2021-07-22,4367.48,4355.970411
2021-07-23,4411.79,4403.973928
2021-07-26,4422.3,4408.104517
2021-07-27,4401.46,4389.124297
2021-07-28,4400.64,4383.482109
2021-07-29,4419.15,4427.714774
2021-07-30,4395.26,4389.493739
2021-08-02,4387.16,4388.118386
2021-08-03,4423.15,4403.652022
2021-08-04,4402.66,4403.551282
2021-08-05,4429.1,4407.944169
2021-08-06,4436.52,4432.547103
2021-08-09,4432.35,4441.607431
2021-08-10,4436.75,4435.575392
2021-08-11,4447.7,4452.54563
2021-08-12,4460.83,4452.781002
2021-08-13,4468,4455.781661
2021-08-16,4479.71,4461.946742
2021-08-17,4448.08,4428.766567
2021-08-18,4400.27,4403.784745
2021-08-19,4405.8,4392.001709
2021-08-20,4441.67,4443.161596
2021-08-23,4479.53,4457.278772
2021-08-24,4486.23,4467.719839
2021-08-25,4496.19,4513.673944
2021-08-26,4470,4472.079577
2021-08-27,4509.37,4504.698205
2021-08-30,4528.79,4516.629739
2021-08-31,4522.68,4512.275381
2021-09-01,4524.09,4540.250957
2021-09-02,4536.95,4519.166457
2021-09-03,4535.43,4526.41362
2021-09-07,4520.03,4530.720682
2021-09-08,4514.07,4509.912291
2021-09-09,4493.28,4504.751377
2021-09-10,4458.58,4454.340134
2021-09-13,4468.73,4458.046588
2021-09-14,4443.05,4462.685364
2021-09-15,4480.7,4468.901473
2021-09-16,4473.75,4485.387943
2021-09-17,4432.99,4435.34241
2021-09-20,4357.73,4346.559765
2021-09-21,4354.19,4374.652002
2021-09-22,4395.64,4403.28882
2021-09-23,4448.98,4466.232489
2021-09-24,4455.48,4475.74933
2021-09-27,4443.11,4459.685094
2021-09-28,4352.63,4350.038873
2021-09-29,4359.46,4361.177813
2021-09-30,4307.54,4296.655958
2021-10-01,4357.04,4350.700082
2021-10-04,4300.46,4291.517827
2021-10-05,4345.72,4330.154059
2021-10-06,4363.55,4345.159586
2021-10-07,4399.76,4382.430096
2021-10-08,4391.34,4376.267337
2021-10-12,4350.65,4348.95287
2021-10-13,4363.8,4380.191506
2021-10-14,4438.26,4449.901616
2021-10-15,4471.37,4462.584046
2021-10-18,4486.46,4474.255223
2021-10-19,4519.63,4507.742961
2021-10-20,4536.19,4535.772256
2021-10-21,4549.78,4537.212394
2021-10-22,4544.9,4550.880418
2021-10-25,4566.48,4576.044838
2021-10-26,4574.79,4578.370212
2021-10-27,4551.68,4541.366273
2021-10-28,4596.42,4614.286002
2021-10-29,4605.38,4617.872053
2021-11-01,4613.67,4607.880017
2021-11-02,4630.65,4641.001137
2021-11-03,4660.57,4660.633315
2021-11-04,4680.06,4699.082163
2021-11-05,4697.53,4680.287465
2021-11-08,4701.7,4693.832618
2021-11-09,4685.25,4672.816695
2021-11-10,4646.71,4668.376162
2021-11-12,4682.85,4688.502427
2021-11-15,4682.8,4701.801763
2021-11-16,4700.9,4704.2324
2021-11-17,4688.67,4665.234786
2021-11-18,4704.54,4694.626859
2021-11-19,4697.96,4708.500011
2021-11-22,4682.94,4699.82383
2021-11-23,4690.7,4677.836069
2021-11-24,4701.46,4717.291954
2021-11-26,4594.62,4614.463131
2021-11-29,4655.27,4673.316812
2021-11-30,4567,4575.841202
2021-12-01,4513.04,4504.945002
2021-12-02,4577.1,4587.565547
2021-12-03,4538.43,4522.101893
2021-12-06,4591.67,4587.209607
2021-12-07,4686.75,4671.736854
2021-12-08,4701.21,4722.737052
2021-12-09,4667.45,4682.84629
2021-12-10,4712.02,4726.115798
2021-12-13,4668.97,4646.648567
2021-12-14,4634.09,4654.75712
2021-12-15,4709.85,4708.571972
2021-12-16,4668.67,4690.744763
2021-12-17,4620.64,4613.818788
2021-12-20,4568.02,4564.683972
2021-12-21,4649.23,4648.778928
2021-12-22,4696.56,4686.168605
2021-12-23,4725.79,4731.777674
2021-12-27,4791.19,4774.395026
2021-12-28,4786.35,4774.097932
2021-12-29,4793.06,4784.955146
2021-12-30,4778.73,4802.428532
2022-01-03,4796.56,4780.432535
2022-01-04,4793.54,4785.511718
2022-01-05,4700.58,4679.526601
2022-01-06,4696.05,4680.74115
2022-01-07,4677.03,4655.181502
2022-01-10,4670.29,4683.576165
2022-01-11,4713.07,4704.902475
2022-01-12,4726.35,4715.222435
2022-01-13,4659.03,4646.351887
2022-01-14,4662.85,4648.739593
2022-01-18,4577.11,4588.868235
2022-01-19,4532.76,4526.71038
2022-01-20,4482.73,4487.861201
2022-01-21,4397.94,4388.633664
2022-01-24,4410.13,4416.001123
2022-01-25,4356.45,4365.18469
2022-01-26,4349.93,4343.03967
2022-01-27,4326.51,4342.935403
2022-01-28,4431.85,4452.66427
2022-01-31,4515.55,4510.841834
2022-02-01,4546.54,4527.458686
2022-02-02,4589.38,4592.227499
2022-02-03,4477.44,4464.975209
2022-02-04,4500.53,4479.779873
2022-02-07,4483.87,4471.412318
2022-02-08,4521.54,4540.586492
2022-02-09,4587.18,4567.281517
2022-02-10,4504.08,4505.032189
2022-02-11,4418.64,4432.083234
2022-02-14,4401.67,4394.432337
2022-02-15,4471.07,4480.328956
2022-02-16,4475.01,4494.680793
2022-02-17,4380.26,4385.549115
2022-02-18,4348.87,4367.19779
2022-02-22,4304.76,4288.292811
2022-02-23,4225.5,4229.848676
2022-02-24,4288.7,4278.249949
2022-02-25,4384.65,4365.238288
2022-02-28,4373.94,4387.665793
2022-03-01,4306.26,4295.091655
2022-03-02,4386.54,4375.381891
2022-03-03,4363.49,4367.760394
2022-03-04,4328.87,4335.359421
2022-03-07,4201.09,4186.603216
2022-03-08,4170.7,4162.938302
2022-03-09,4277.88,4293.775658
2022-03-10,4259.52,4255.062376
2022-03-11,4204.31,4199.562875
2022-03-14,4173.11,4166.276115
2022-03-15,4262.45,4268.020052
2022-03-16,4357.86,4371.480169
2022-03-17,4411.67,4431.591658
2022-03-18,4463.12,4451.725065
2022-03-21,4461.18,4480.998343
2022-03-22,4511.61,4514.672973
2022-03-23,4456.24,4449.081721
2022-03-24,4520.16,4511.940081
2022-03-25,4543.06,4531.180401
2022-03-28,4575.52,4558.665755
2022-03-29,4631.6,4630.092097
2022-03-30,4602.45,4596.425855
2022-03-31,4530.41,4541.117967
2022-04-01,4545.86,4524.889983
2022-04-04,4582.64,4604.258811
2022-04-05,4525.12,4513.063724
2022-04-06,4481.15,4460.045484
2022-04-07,4500.21,4492.354011
2022-04-08,4488.28,4508.883404
2022-04-11,4412.53,4424.713484
2022-04-12,4397.45,4396.595863
2022-04-13,4446.59,4459.113275
2022-04-14,4392.59,4413.114849
2022-04-18,4391.69,4373.048698
2022-04-19,4462.21,4445.232439
2022-04-20,4459.45,4473.893173
2022-04-21,4393.66,4373.114992
2022-04-22,4271.78,4289.465325
2022-04-25,4296.12,4295.139517
2022-04-26,4175.2,4192.695185
2022-04-27,4183.96,4202.705835
2022-04-28,4287.5,4306.224522
2022-04-29,4131.93,4145.310124
2022-05-02,4155.38,4147.271799
2022-05-03,4175.48,4157.8784
2022-05-04,4300.17,4295.013791
2022-05-05,4146.87,4161.079078
2022-05-06,4123.34,4112.223106
2022-05-09,3991.24,3982.736197
2022-05-10,4001.05,3992.851121
2022-05-11,3935.18,3923.279032
2022-05-12,3930.08,3939.858094
2022-05-13,4023.89,4021.364694
2022-05-16,4008.01,4019.41581
2022-05-17,4088.85,4084.558638
2022-05-18,3923.68,3919.225271
2022-05-19,3900.79,3909.176485
2022-05-20,3901.36,3901.73832
2022-05-23,3973.75,3979.249772
2022-05-24,3941.48,3960.310046
2022-05-25,3978.73,3995.96754
2022-05-26,4057.84,4056.249278
2022-05-27,4158.24,4174.335204
2022-05-31,4132.15,4133.034482
2022-06-01,4101.23,4112.622939
2022-06-02,4176.82,4194.787636
2022-06-03,4108.54,4110.112074
2022-06-06,4121.43,4105.085103
2022-06-07,4160.68,4150.972671
2022-06-08,4115.77,4121.935439
2022-06-09,4017.82,4023.155764
2022-06-10,3900.86,3905.871713
2022-06-13,3749.63,3749.277096
2022-06-14,3735.48,3731.493866
2022-06-15,3789.99,3798.814292
2022-06-16,3666.77,3661.424583
2022-06-17,3674.84,3685.926694
2022-06-21,3764.79,3769.42148
2022-06-22,3759.89,3771.52575
2022-06-23,3795.73,3805.663179
2022-06-24,3911.74,3917.689439
2022-06-27,3900.11,3904.411714
2022-06-28,3821.55,3828.728286
2022-06-29,3818.83,3808.225976
2022-06-30,3785.38,3789.849324
2022-07-01,3825.33,3824.661654
2022-07-05,3831.39,3839.482567
2022-07-06,3845.08,3849.643786
2022-07-07,3902.62,3902.73
2022-07-08,3899.38,3910.803655
2022-07-11,3854.43,3862.831144
2022-07-12,3818.8,3821.417468
2022-07-13,3801.78,3801.907607
2022-07-14,3790.38,3776.001826
2022-07-15,3863.16,3882.059059
2022-07-18,3830.85,3837.839195
2022-07-19,3936.69,3936.920465
2022-07-20,3959.9,3961.589836
2022-07-21,3998.95,4008.579879
2022-07-22,3961.63,3954.764174
2022-07-25,3966.84,3973.600557
2022-07-26,3921.05,3906.272993
2022-07-27,4023.61,4012.385692
2022-07-28,4072.43,4057.536215
2022-07-29,4130.29,4122.741899
2022-08-01,4118.63,4130.808161
2022-08-02,4091.19,4105.798106
2022-08-03,4155.17,4143.133771
2022-08-04,4151.94,4163.978605
2022-08-05,4145.19,4149.963812
2022-08-08,4140.06,4142.267446
2022-08-09,4122.47,4132.333561
2022-08-10,4210.24,4221.903753
2022-08-11,4207.27,4189.08811
2022-08-12,4280.15,4267.175436
2022-08-15,4297.14,4316.507402
2022-08-16,4305.2,4303.193002
2022-08-17,4274.04,4291.636409
2022-08-18,4283.74,4301.987455
2022-08-19,4228.48,4218.13721
2022-08-22,4137.99,4150.124513
2022-08-23,4128.73,4142.348331
2022-08-24,4140.77,4143.197767
2022-08-25,4199.12,4193.049572
2022-08-26,4057.66,4064.232985
2022-08-29,4030.61,4034.323502
2022-08-30,3986.16,3970.577413
2022-08-31,3955,3936.59684
2022-09-01,3966.85,3957.823243
2022-09-02,3924.26,3918.201927
2022-09-06,3908.19,3896.260562
2022-09-07,3979.87,3973.226749
2022-09-08,4006.18,4013.854589
2022-09-09,4067.36,4056.343823
2022-09-12,4110.41,4096.637851
2022-09-13,3932.69,3924.819985
2022-09-14,3946.01,3931.886369
2022-09-15,3901.35,3884.538901
2022-09-16,3873.33,3891.795073
2022-09-19,3899.89,3902.475862
2022-09-20,3855.93,3849.423577
2022-09-21,3789.93,3805.24674
2022-09-22,3757.99,3745.781256
2022-09-23,3693.23,3707.003984
2022-09-26,3655.04,3671.689307
2022-09-27,3647.29,3659.646876
2022-09-28,3719.04,3724.277873
2022-09-29,3640.47,3624.508666
2022-09-30,3585.62,3578.485775
2022-10-03,3678.43,3687.192448
2022-10-04,3790.93,3784.084532
2022-10-05,3783.28,3778.104879
2022-10-06,3744.52,3735.611404
2022-10-07,3639.66,3654.458221
2022-10-11,3588.84,3601.219679
2022-10-12,3577.03,3566.810102
2022-10-13,3669.91,3656.919977
2022-10-14,3583.07,3578.917788
2022-10-17,3677.95,3676.547745
2022-10-18,3719.98,3702.109711
2022-10-19,3695.16,3701.422631
2022-10-20,3665.78,3671.862215
2022-10-21,3752.75,3765.159605
2022-10-24,3797.34,3801.711416
2022-10-25,3859.11,3862.827444
2022-10-26,3830.6,3847.189479
2022-10-27,3807.3,3819.936371
2022-10-28,3901.06,3889.260299
2022-10-31,3871.98,3871.269652
2022-11-01,3856.1,3867.104042
2022-11-02,3759.69,3766.516412
2022-11-03,3719.89,3738.201113
2022-11-04,3770.55,3769.308683
2022-11-07,3806.8,3788.109393
2022-11-08,3828.11,3843.636168
2022-11-09,3748.57,3738.105263
2022-11-10,3956.37,3942.68259
2022-11-14,3957.25,3941.912946
2022-11-15,3991.73,3991.053029
2022-11-16,3958.79,3968.404052
2022-11-17,3946.56,3941.359762
2022-11-18,3965.34,3950.071032
2022-11-21,3949.94,3946.166567
2022-11-22,4003.58,4022.547509
2022-11-23,4027.26,4030.43863
2022-11-25,4026.12,4040.727976
2022-11-28,3963.94,3965.184683
2022-11-29,3957.63,3962.123242
2022-11-30,4080.11,4073.94691
2022-12-01,4076.57,4080.421362
2022-12-02,4071.7,4072.377944
2022-12-05,3998.84,3986.070749
2022-12-06,3941.26,3953.059947
2022-12-07,3933.92,3916.019889
2022-12-08,3963.51,3966.676973
2022-12-09,3934.38,3916.729715
2022-12-12,3990.56,3975.217214
2022-12-13,4019.65,3999.640279
2022-12-14,3995.32,3994.030575
2022-12-15,3895.75,3911.893769
2022-12-16,3852.36,3866.62853
2022-12-19,3817.66,3802.557354
2022-12-20,3821.62,3807.524704
2022-12-21,3878.44,3880.396746
2022-12-22,3822.39,3837.610113
2022-12-23,3844.82,3854.705242
2022-12-27,3829.25,3818.882151
2022-12-28,3783.22,3798.691381
2022-12-29,3849.28,3849.373416
2022-12-30,3839.5,3847.577615
2023-01-03,3824.14,3805.924318
2023-01-04,3852.97,3871.959877
2023-01-05,3808.1,3805.01556
2023-01-06,3895.08,3912.637256
2023-01-09,3892.09,3897.704642
2023-01-10,3919.25,3923.915395
2023-01-11,3969.61,3969.166692
2023-01-12,3983.17,3968.477889
2023-01-13,3999.09,3985.162659
2023-01-17,3990.97,4004.306579
2023-01-18,3928.86,3924.356484
2023-01-19,3898.85,3914.016252
2023-01-20,3972.61,3963.960889
2023-01-23,4019.81,4010.50857
2023-01-24,4016.95,4022.885352
2023-01-25,4016.22,4017.673744
2023-01-26,4060.43,4055.871333
2023-01-27,4070.56,4057.92364
2023-01-30,4017.77,4003.727113
2023-01-31,4076.6,4083.351347
2023-02-01,4119.21,4129.700341
2023-02-02,4179.76,4166.366261
2023-02-03,4136.48,4118.167322
2023-02-06,4111.08,4094.145451
2023-02-07,4164,4152.426523
2023-02-08,4117.86,4111.378623
2023-02-09,4081.5,4068.595518
2023-02-10,4090.46,4097.45773
2023-02-13,4137.29,4133.440537
2023-02-14,4136.13,4138.111935
2023-02-15,4147.6,4167.605023
2023-02-16,4090.41,4071.248249
2023-02-17,4079.09,4099.20012
2023-02-21,3997.34,4010.721781
2023-02-22,3991.05,3992.624835
2023-02-23,4012.32,4029.235924
2023-02-24,3970.04,3950.845655
2023-02-27,3982.24,3974.226624
2023-02-28,3970.15,3952.009069
2023-03-01,3951.39,3932.110536
2023-03-02,3981.35,3982.786594
2023-03-03,4045.64,4027.217175
2023-03-06,4048.42,4034.823155
2023-03-07,3986.37,3984.836611
2023-03-08,3992.01,4006.806096
2023-03-09,3918.32,3899.157893
2023-03-10,3861.59,3868.5703
2023-03-13,3855.76,3873.600116
2023-03-14,3919.29,3908.66128
2023-03-15,3891.93,3898.244593
2023-03-16,3960.28,3941.979053
2023-03-17,3916.64,3932.696647
2023-03-20,3951.57,3936.079092
2023-03-21,4002.87,4019.011368
2023-03-22,3936.97,3924.183193
2023-03-23,3948.72,3934.056447
2023-03-24,3970.99,3956.213163
2023-03-27,3977.53,3980.494625
2023-03-28,3971.27,3952.119696
2023-03-29,4027.81,4027.362852
2023-03-30,4050.83,4065.355533
2023-03-31,4109.31,4122.319631
